Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-10-24T13:43:36.994Z","Included","claude-4.5-sonnet-thinking","No","1641","5346","200443","1221","208651","0.10"
"2025-10-24T13:41:19.484Z","Included","claude-4.5-sonnet-thinking","No","6879","5852","184441","1441","198613","0.12"
"2025-10-24T13:39:21.953Z","Included","claude-4.5-sonnet-thinking","No","1639","7304","174630","1771","185344","0.10"
"2025-10-24T13:36:52.156Z","Included","claude-4.5-sonnet-thinking","No","5049","4425","162035","1653","173162","0.10"
"2025-10-24T13:35:52.690Z","Included","claude-4.5-sonnet-thinking","No","13495","6146","138169","1657","159467","0.13"
"2025-10-24T13:28:38.313Z","Errored, Not Charged","claude-4.5-sonnet-thinking","No","38591","21196","565486","3470","628743","0.43"
"2025-10-24T13:25:49.466Z","Included","claude-4.5-sonnet-thinking","No","2743","5011","680366","1124","689244","0.24"
"2025-10-24T13:24:33.398Z","Included","claude-4.5-sonnet-thinking","No","3790","3730","499919","1209","508648","0.19"
"2025-10-24T13:22:59.620Z","Included","claude-4.5-sonnet-thinking","No","2108","1983","164611","446","169148","0.07"
"2025-10-24T13:21:33.449Z","Included","claude-4.5-sonnet-thinking","No","5230","7519","639436","1630","653815","0.25"
"2025-10-24T13:20:02.572Z","Included","claude-4.5-sonnet-thinking","No","5407","3796","465042","1271","475516","0.19"
"2025-10-24T13:16:15.451Z","Included","claude-4.5-sonnet-thinking","No","19125","13798","1611854","3981","1648758","0.65"
"2025-10-24T13:13:39.239Z","Included","claude-4.5-sonnet-thinking","No","11097","14095","1204580","5344","1235116","0.52"
"2025-10-24T13:12:20.610Z","Included","claude-4.5-sonnet-thinking","No","5971","4189","377558","1595","389313","0.17"
"2025-10-24T13:09:22.335Z","Included","claude-4.5-sonnet-thinking","No","7647","9732","723018","2687","743084","0.31"
"2025-10-24T13:06:56.713Z","Included","claude-4.5-sonnet-thinking","No","3514","6047","340142","535","350238","0.14"
"2025-10-24T13:05:32.105Z","Included","claude-4.5-sonnet-thinking","No","1304","1819","112239","362","115724","0.05"
"2025-10-24T13:04:26.974Z","Included","claude-4.5-sonnet-thinking","No","504","1919","111758","431","114612","0.04"
"2025-10-24T13:03:08.226Z","Included","claude-4.5-sonnet-thinking","No","5201","6568","535483","1247","548499","0.21"
"2025-10-24T12:58:46.487Z","Included","claude-4.5-sonnet-thinking","No","3617","3854","516020","1205","524696","0.19"
"2025-10-24T12:56:47.237Z","Included","claude-4.5-sonnet-thinking","No","2109","1822","100794","245","104970","0.04"
"2025-10-24T12:56:01.259Z","Included","claude-4.5-sonnet-thinking","No","2539","4889","293275","983","301686","0.12"
"2025-10-24T12:53:13.439Z","Included","claude-4.5-sonnet-thinking","No","7285","8352","741125","1989","758751","0.30"
"2025-10-24T12:51:51.029Z","Included","claude-4.5-sonnet-thinking","No","512","2691","89878","220","93301","0.03"
"2025-10-24T12:48:47.573Z","Included","claude-4.5-sonnet-thinking","No","4143","5070","257111","1155","267479","0.12"
"2025-10-24T12:45:54.585Z","Included","claude-4.5-sonnet-thinking","No","7239","6038","405917","1632","420826","0.19"
"2025-10-24T12:43:59.717Z","Included","claude-4.5-sonnet-thinking","No","5324","5887","453210","1528","465949","0.19"
"2025-10-24T12:40:05.839Z","Included","claude-4.5-sonnet-thinking","No","61086","15878","1093999","4311","1175274","0.66"
"2025-10-24T12:32:13.941Z","Errored, Not Charged","claude-4.5-sonnet-thinking","No","56086","52641","1494004","6202","1608933","0.90"
"2025-10-24T12:25:54.668Z","Included","claude-4.5-sonnet-thinking","No","1210","3807","344069","537","349623","0.12"
"2025-10-24T12:24:39.294Z","Included","claude-4.5-sonnet-thinking","No","3285","2158","849145","721","855309","0.28"
"2025-10-24T12:22:44.663Z","Included","claude-4.5-sonnet-thinking","No","1149","2742","335822","290","340003","0.11"
"2025-10-24T12:21:30.626Z","Included","claude-4.5-sonnet-thinking","No","1044","1669","167413","549","170675","0.06"
"2025-10-24T12:17:51.708Z","Included","claude-4.5-sonnet-thinking","No","5005","5550","978481","2492","991528","0.36"
"2025-10-24T12:16:37.723Z","Included","claude-4.5-sonnet-thinking","No","149614","2814","651580","1233","805241","0.78"
"2025-10-24T12:09:46.137Z","Included","claude-4.5-sonnet-thinking","No","4172","6213","622884","1059","634328","0.23"
"2025-10-24T12:08:29.553Z","Included","claude-4.5-sonnet-thinking","No","3910","5471","301311","528","311220","0.13"
"2025-10-24T12:07:00.690Z","Included","claude-4.5-sonnet-thinking","No","6583","8150","575049","4213","593995","0.28"
"2025-10-24T12:04:38.112Z","Included","claude-4.5-sonnet-thinking","No","131441","6959","853669","1333","993402","0.78"
"2025-10-24T11:58:23.612Z","Included","claude-4.5-sonnet-thinking","No","7183","10565","1332741","2197","1352686","0.49"
"2025-10-24T11:55:02.878Z","Included","claude-4.5-sonnet-thinking","No","8792","11370","874777","4757","899696","0.40"
"2025-10-24T11:51:24.587Z","Included","claude-4.5-sonnet-thinking","No","6007","4789","474950","1292","487038","0.19"
"2025-10-24T11:48:23.378Z","Included","claude-4.5-sonnet-thinking","No","11503","10596","1007904","3843","1033846","0.43"
"2025-10-24T11:43:10.213Z","Included","claude-4.5-sonnet-thinking","No","12466","8722","712599","2202","735989","0.31"
"2025-10-24T11:37:14.262Z","Included","claude-4.5-sonnet-thinking","No","10061","11592","1217404","2957","1242014","0.48"
"2025-10-24T11:31:36.028Z","Included","claude-4.5-sonnet-thinking","No","78531","5750","358407","1425","444113","0.44"
"2025-10-24T11:25:21.450Z","Included","claude-4.5-sonnet-thinking","No","1849","1921","253375","685","257830","0.09"
"2025-10-24T11:23:07.800Z","Included","claude-4.5-sonnet-thinking","No","7302","4247","238637","1441","251627","0.13"
"2025-10-24T11:19:57.875Z","Included","claude-4.5-sonnet-thinking","No","1106","6036","151525","2717","161384","0.10"
"2025-10-24T11:15:33.183Z","Included","claude-4.5-sonnet-thinking","No","1776","7314","222584","1017","232691","0.10"
"2025-10-24T11:11:27.429Z","Included","claude-4.5-sonnet-thinking","No","402","2271","146421","1184","150278","0.07"
"2025-10-24T11:10:01.999Z","Included","claude-4.5-sonnet-thinking","No","718","1083","73194","303","75298","0.03"
"2025-10-24T11:09:26.267Z","Included","claude-4.5-sonnet-thinking","No","4835","1386","68426","541","75188","0.05"
"2025-10-24T11:05:19.074Z","Included","claude-4.5-sonnet-thinking","No","6116","6970","399134","1814","414034","0.19"
"2025-10-24T11:04:07.484Z","Included","claude-4.5-sonnet-thinking","No","2953","4934","184263","1036","193186","0.09"
"2025-10-24T11:02:39.000Z","Included","claude-4.5-sonnet-thinking","No","48711","1843","72104","697","123355","0.22"
"2025-10-24T10:47:18.086Z","Included","claude-4.5-sonnet-thinking","No","47726","11547","707733","2384","769390","0.46"
"2025-10-24T10:38:10.935Z","Included","claude-4.5-sonnet-thinking","No","1230","1722","146159","527","149638","0.06"
"2025-10-24T10:37:37.634Z","Included","claude-4.5-sonnet-thinking","No","238","1262","48720","636","50856","0.02"
"2025-10-24T10:36:52.546Z","Included","claude-4.5-sonnet-thinking","No","241","967","48872","143","50223","0.02"
"2025-10-24T10:36:32.172Z","Included","claude-4.5-sonnet-thinking","No","234","964","48638","146","49982","0.02"
"2025-10-24T10:35:59.102Z","Included","claude-4.5-sonnet-thinking","No","237","960","48399","139","49735","0.02"
"2025-10-24T10:35:43.505Z","Included","claude-4.5-sonnet-thinking","No","222","961","48177","142","49502","0.02"
"2025-10-24T10:34:37.967Z","Included","claude-4.5-sonnet-thinking","No","233","957","47941","126","49257","0.02"
"2025-10-24T10:34:25.791Z","Included","claude-4.5-sonnet-thinking","No","230","965","47710","137","49042","0.02"
"2025-10-24T10:33:48.162Z","Included","claude-4.5-sonnet-thinking","No","216","955","47497","134","48802","0.02"
"2025-10-24T10:33:32.732Z","Included","claude-4.5-sonnet-thinking","No","294","954","47200","120","48568","0.02"
"2025-10-24T10:33:02.737Z","Included","claude-4.5-sonnet-thinking","No","732","1026","46476","141","48375","0.02"
"2025-10-24T10:32:21.549Z","Included","claude-4.5-sonnet-thinking","No","33847","1875","57148","331","93201","0.15"
"2025-10-24T10:19:43.260Z","Errored, Not Charged","claude-4.5-sonnet-thinking","No","191238","3633","23623","2965","221459","0.78"
"2025-10-24T10:10:45.193Z","Included","claude-4.5-sonnet-thinking","No","6008","1930","162553","4410","174901","0.14"
"2025-10-24T10:05:48.401Z","Included","claude-4.5-sonnet-thinking","No","7415","11271","1134799","1817","1155302","0.42"
"2025-10-24T10:04:41.051Z","Included","claude-4.5-sonnet-thinking","No","734","2593","158846","730","162903","0.06"
"2025-10-24T10:01:44.997Z","Included","claude-4.5-sonnet-thinking","No","4605","3646","620367","1177","629795","0.23"
"2025-10-24T09:56:55.319Z","Included","claude-4.5-sonnet-thinking","No","5522","7008","747426","4217","764173","0.32"
"2025-10-24T09:55:56.560Z","Included","claude-4.5-sonnet-thinking","No","2830","2347","292177","1551","298905","0.12"
"2025-10-24T09:54:45.859Z","Included","claude-4.5-sonnet-thinking","No","2651","3146","286923","378","293098","0.11"
"2025-10-24T09:54:03.442Z","Included","claude-4.5-sonnet-thinking","No","2412","3304","281869","764","288349","0.11"
"2025-10-24T09:53:08.347Z","Included","claude-4.5-sonnet-thinking","No","1547","2846","139255","614","144262","0.06"
"2025-10-24T09:50:03.873Z","Included","claude-4.5-sonnet-thinking","No","6001","10570","809335","1592","827498","0.31"
"2025-10-24T09:48:21.944Z","Included","claude-4.5-sonnet-thinking","No","6457","10218","1285006","2163","1303844","0.47"
"2025-10-24T09:44:57.028Z","Included","claude-4.5-sonnet-thinking","No","114045","27124","1747618","5415","1894202","1.11"
"2025-10-24T09:33:40.601Z","Errored, Not Charged","claude-4.5-sonnet-thinking","No","87787","142913","2871372","12745","3114817","1.79"
"2025-10-24T09:31:48.737Z","Included","claude-4.5-sonnet-thinking","No","11781","14393","1347957","2737","1376868","0.53"
"2025-10-24T09:28:19.891Z","Included","claude-4.5-sonnet-thinking","No","2363","5893","485929","639","494824","0.18"
"2025-10-24T09:26:39.468Z","Included","claude-4.5-sonnet-thinking","No","3008","6645","796563","1009","807225","0.28"
"2025-10-24T09:24:28.162Z","Included","claude-4.5-sonnet-thinking","No","145927","5910","479881","841","632559","0.72"
"2025-10-24T09:10:43.218Z","Included","claude-4.5-sonnet-thinking","No","4311","2143","456780","750","463984","0.17"
"2025-10-24T09:08:59.868Z","Included","claude-4.5-sonnet-thinking","No","10479","18689","1011232","3025","1043425","0.43"
"2025-10-24T09:04:59.142Z","Included","claude-4.5-sonnet-thinking","No","10277","12306","1062040","2036","1086659","0.42"
"2025-10-24T09:02:48.824Z","Included","claude-4.5-sonnet-thinking","No","2102","3977","384613","622","391314","0.14"
"2025-10-24T08:57:21.971Z","Included","claude-4.5-sonnet-thinking","No","11780","24301","1071890","4710","1112681","0.50"
"2025-10-24T08:54:49.071Z","Included","claude-4.5-sonnet-thinking","No","586","2688","115656","447","119377","0.05"
"2025-10-24T08:53:11.844Z","Included","claude-4.5-sonnet-thinking","No","724","1226","114945","453","117348","0.04"
"2025-10-24T08:47:34.029Z","Included","claude-4.5-sonnet-thinking","No","102235","7931","671001","2234","783401","0.64"
"2025-10-24T08:25:28.169Z","Included","claude-4.5-sonnet-thinking","No","12716","13420","1396959","2648","1425743","0.54"
"2025-10-24T08:24:02.161Z","Included","claude-4.5-sonnet-thinking","No","3064","6299","371530","694","381587","0.15"
"2025-10-24T08:18:57.952Z","Included","claude-4.5-sonnet-thinking","No","1923","3922","180072","823","186740","0.08"
"2025-10-24T08:16:50.316Z","Included","claude-4.5-sonnet-thinking","No","2747","4812","435523","1122","444204","0.17"
"2025-10-24T08:16:16.308Z","Included","claude-4.5-sonnet-thinking","No","74604","1006","12042","129","87781","0.29"
"2025-10-24T07:55:55.652Z","Errored, Not Charged","claude-4.5-sonnet-thinking","No","70591","26304","1852714","6813","1956422","1.00"
"2025-10-24T07:50:07.570Z","Included","claude-4.5-sonnet-thinking","No","19878","21306","2808100","7364","2856648","1.09"
"2025-10-24T07:49:05.932Z","Included","claude-4.5-sonnet-thinking","No","3427","1717","153582","1348","160074","0.08"
"2025-10-24T07:47:33.204Z","Included","claude-4.5-sonnet-thinking","No","2267","2153","151376","3272","159068","0.10"
"2025-10-24T07:45:41.927Z","Included","claude-4.5-sonnet-thinking","No","2663","3094","297840","1241","304838","0.12"
"2025-10-24T07:43:18.580Z","Included","claude-4.5-sonnet-thinking","No","2417","9165","146819","671","159072","0.07"
"2025-10-24T07:40:05.562Z","Included","claude-4.5-sonnet-thinking","No","1210","3426","288755","923","294314","0.11"
"2025-10-24T07:38:25.720Z","Included","claude-4.5-sonnet-thinking","No","6613","12983","843032","1395","864023","0.32"
"2025-10-24T07:32:45.257Z","Included","claude-4.5-sonnet-thinking","No","3235","2997","677657","1131","685020","0.24"
"2025-10-24T07:30:40.795Z","Included","claude-4.5-sonnet-thinking","No","1621","1769","133563","1879","138832","0.07"
"2025-10-24T07:26:05.856Z","Included","claude-4.5-sonnet-thinking","No","120748","14282","919807","1809","1056646","0.78"
"2025-10-24T07:00:29.357Z","Included","claude-4.5-sonnet-thinking","No","887","2716","249598","1876","255077","0.11"
"2025-10-24T06:58:41.185Z","Included","claude-4.5-sonnet-thinking","No","7645","7026","599028","1302","615001","0.24"
"2025-10-24T06:55:59.806Z","Included","claude-4.5-sonnet-thinking","No","842","2753","232553","732","236880","0.09"
"2025-10-24T06:52:51.940Z","Included","claude-4.5-sonnet-thinking","No","104143","11110","1120537","2545","1238335","0.79"
"2025-10-24T06:45:28.299Z","Included","claude-4.5-sonnet-thinking","No","10909","11904","1018742","2271","1043826","0.41"
"2025-10-24T06:43:46.326Z","Included","claude-4.5-sonnet-thinking","No","85044","2867","108453","805","197169","0.37"
"2025-10-24T06:04:11.069Z","On-Demand","claude-4.5-sonnet-thinking","No","10845","14094","1063183","2928","1091050","0.44"
"2025-10-24T06:00:41.313Z","On-Demand","claude-4.5-sonnet-thinking","No","9089","14206","396181","1460","420936","0.20"
"2025-10-24T05:58:06.477Z","On-Demand","claude-4.5-sonnet-thinking","No","63336","4019","86665","1545","155565","0.29"
"2025-10-24T05:46:24.058Z","On-Demand","claude-4.5-sonnet-thinking","No","62191","17061","499955","4300","583507","0.47"
"2025-10-24T05:37:31.527Z","On-Demand","claude-4.5-sonnet-thinking","No","0","4131","66953","447","71531","0.03"
"2025-10-24T05:35:24.048Z","On-Demand","claude-4.5-sonnet-thinking","No","8555","9551","603508","3040","624654","0.28"
"2025-10-24T05:34:12.530Z","On-Demand","claude-4.5-sonnet-thinking","No","5792","5726","266790","2079","280387","0.15"
"2025-10-24T05:30:55.355Z","On-Demand","claude-4.5-sonnet-thinking","No","39530","4879","109768","939","155116","0.21"
"2025-10-24T05:25:53.847Z","Errored, Not Charged","claude-4.5-sonnet-thinking","No","36075","1452","59357","451","97335","0.16"
"2025-10-23T23:10:30.943Z","On-Demand","claude-4.5-sonnet-thinking","No","7960","7893","1542127","1696","1559676","0.54"
"2025-10-23T23:07:35.071Z","On-Demand","claude-4.5-sonnet-thinking","No","8500","12159","2463857","3041","2487557","0.85"
"2025-10-23T23:05:14.523Z","On-Demand","claude-4.5-sonnet-thinking","No","3214","4619","1422679","1661","1432173","0.47"
"2025-10-23T23:02:58.309Z","On-Demand","claude-4.5-sonnet-thinking","No","5862","7361","1380368","2603","1396194","0.49"
"2025-10-23T23:00:58.031Z","On-Demand","claude-4.5-sonnet-thinking","No","3882","4987","890739","1445","901053","0.31"
"2025-10-23T22:59:46.753Z","On-Demand","claude-4.5-sonnet-thinking","No","136733","4178","735141","867","876919","0.76"
"2025-10-23T22:51:35.235Z","On-Demand","claude-4.5-sonnet-thinking","No","11254","18283","2324494","4166","2358197","0.85"
"2025-10-23T22:47:49.260Z","On-Demand","claude-4.5-sonnet-thinking","No","3523","5370","1168322","1601","1178816","0.40"
"2025-10-23T22:47:31.089Z","On-Demand","claude-4.5-sonnet-thinking","No","118190","910","10887","173","130160","0.45"
"2025-10-23T22:38:20.915Z","On-Demand","claude-4.5-sonnet-thinking","No","2501","4657","505110","830","513098","0.18"
"2025-10-23T22:34:23.269Z","On-Demand","claude-4.5-sonnet-thinking","No","2371","6169","618181","911","627632","0.22"
"2025-10-23T22:29:51.236Z","On-Demand","claude-4.5-sonnet-thinking","No","2958","4434","484042","723","492157","0.17"
"2025-10-23T22:28:13.550Z","On-Demand","claude-4.5-sonnet-thinking","No","629","2337","239382","647","242995","0.09"
"2025-10-23T22:27:23.015Z","On-Demand","claude-4.5-sonnet-thinking","No","2407","1029","235478","995","239909","0.10"
"2025-10-23T22:25:32.622Z","On-Demand","claude-4.5-sonnet-thinking","No","1629","2327","232743","1159","237858","0.10"
"2025-10-23T22:24:24.598Z","On-Demand","claude-4.5-sonnet-thinking","No","1984","3300","341569","1071","347924","0.13"
"2025-10-23T22:23:30.477Z","On-Demand","claude-4.5-sonnet-thinking","No","103061","1219","11502","299","116081","0.39"
"2025-10-23T22:03:39.604Z","On-Demand","claude-4.5-sonnet-thinking","No","978","913","112795","147","114833","0.04"
"2025-10-23T22:02:21.609Z","On-Demand","claude-4.5-sonnet-thinking","No","4429","9532","658197","1333","673491","0.25"
"2025-10-23T21:58:45.232Z","On-Demand","claude-4.5-sonnet-thinking","No","3301","5076","738956","1586","748919","0.27"
"2025-10-23T21:54:01.757Z","On-Demand","claude-4.5-sonnet-thinking","No","94177","11123","723569","1558","830427","0.61"
"2025-10-23T21:48:00.617Z","On-Demand","claude-4.5-sonnet-thinking","No","13226","21906","2328346","4528","2368006","0.88"
"2025-10-23T21:41:34.227Z","On-Demand","claude-4.5-sonnet-thinking","No","9742","14936","1626674","3579","1654931","0.62"
"2025-10-23T21:39:35.188Z","On-Demand","claude-4.5-sonnet-thinking","No","5795","6112","812819","2039","826765","0.31"
"2025-10-23T21:36:23.036Z","On-Demand","claude-4.5-sonnet-thinking","No","5974","7806","269771","1724","285275","0.15"
"2025-10-23T21:31:56.190Z","On-Demand","claude-4.5-sonnet-thinking","No","4758","4774","249142","1069","259743","0.12"
"2025-10-23T21:26:52.291Z","On-Demand","claude-4.5-sonnet-thinking","No","533","1176","61118","297","63124","0.02"
"2025-10-23T21:23:13.116Z","On-Demand","claude-4.5-sonnet-thinking","No","49609","4880","300034","1020","355543","0.30"
"2025-10-23T21:16:23.892Z","On-Demand","claude-4.5-sonnet-thinking","No","3258","2907","270020","1144","277329","0.12"
"2025-10-23T21:15:27.843Z","On-Demand","claude-4.5-sonnet-thinking","No","3741","2512","49873","579","56705","0.04"
"2025-10-23T21:13:44.039Z","On-Demand","claude-4.5-sonnet-thinking","No","1056","4272","48842","707","54877","0.04"
"2025-10-23T21:11:25.035Z","On-Demand","claude-4.5-sonnet-thinking","No","37249","875","10918","664","49706","0.15"
"2025-10-23T21:05:55.750Z","On-Demand","claude-4.5-sonnet-thinking","No","2223","9674","43113","716","55726","0.04"
"2025-10-23T21:04:12.954Z","On-Demand","claude-4.5-sonnet-thinking","No","828","2757","41682","590","45857","0.03"
"2025-10-23T20:59:33.511Z","Errored, Not Charged","claude-4.5-sonnet-thinking","No","30115","1342","11616","853","43926","0.13"
"2025-10-23T20:50:41.587Z","On-Demand","claude-4.5-sonnet-thinking","No","498","1295","178153","546","180492","0.06"
"2025-10-23T20:50:21.157Z","On-Demand","claude-4.5-sonnet-thinking","No","1367","1182","176756","371","179676","0.06"
"2025-10-23T20:48:26.695Z","On-Demand","claude-4.5-sonnet-thinking","No","3793","4864","1042813","1326","1052796","0.36"
"2025-10-23T20:43:27.626Z","On-Demand","claude-4.5-sonnet-thinking","No","2596","3203","682494","1107","689400","0.24"
"2025-10-23T20:41:51.560Z","On-Demand","claude-4.5-sonnet-thinking","No","158822","2422","11567","545","173356","0.61"
"2025-10-23T20:34:21.473Z","On-Demand","claude-4.5-sonnet-thinking","No","2833","5224","998996","1229","1008282","0.34"
"2025-10-23T20:32:33.059Z","On-Demand","claude-4.5-sonnet-thinking","No","155435","1213","11564","498","168710","0.59"
"2025-10-23T20:21:22.093Z","On-Demand","claude-4.5-sonnet-thinking","No","151729","4241","11578","640","168188","0.59"
"2025-10-23T20:14:11.500Z","On-Demand","claude-4.5-sonnet-thinking","No","3537","6946","949562","1499","961544","0.34"
"2025-10-23T20:13:12.367Z","On-Demand","claude-4.5-sonnet-thinking","No","146118","1291","11586","634","159629","0.56"
"2025-10-23T20:07:14.793Z","On-Demand","claude-4.5-sonnet-thinking","No","439","2881","154864","743","158927","0.06"
"2025-10-23T20:06:25.467Z","On-Demand","claude-4.5-sonnet-thinking","No","2994","1706","304148","993","309841","0.12"
"2025-10-23T20:05:35.519Z","On-Demand","claude-4.5-sonnet-thinking","No","2570","2812","149284","586","155252","0.07"
"2025-10-23T20:03:37.915Z","On-Demand","claude-4.5-sonnet-thinking","No","1400","3023","147923","913","153259","0.07"
"2025-10-23T20:02:46.081Z","On-Demand","claude-4.5-sonnet-thinking","No","884","1984","147020","674","150562","0.06"
"2025-10-23T20:02:02.412Z","On-Demand","claude-4.5-sonnet-thinking","No","3210","2477","430860","1417","437964","0.17"
"2025-10-23T20:00:42.077Z","On-Demand","claude-4.5-sonnet-thinking","No","790","1959","143088","1423","147260","0.07"
"2025-10-23T19:59:37.067Z","On-Demand","claude-4.5-sonnet-thinking","No","1605","2449","281482","1228","286764","0.11"
"2025-10-23T19:58:01.400Z","On-Demand","claude-4.5-sonnet-thinking","No","2378","1495","278190","700","282763","0.10"
"2025-10-23T19:52:53.162Z","On-Demand","claude-4.5-sonnet-thinking","No","2883","5054","681897","2079","691913","0.26"
"2025-10-23T19:48:09.413Z","On-Demand","claude-4.5-sonnet-thinking","No","124561","17377","1812384","4198","1958520","1.12"
"2025-10-23T19:38:30.889Z","On-Demand","claude-4.5-sonnet-thinking","No","11701","14528","1235529","5455","1267213","0.53"
"2025-10-23T19:36:01.327Z","Errored, Not Charged","claude-4.5-sonnet-thinking","No","10580","11250","1106552","1890","1130272","0.43"
"2025-10-23T19:31:34.317Z","On-Demand","claude-4.5-sonnet-thinking","No","18309","23522","1493811","6056","1541698","0.67"
"2025-10-23T19:29:08.874Z","On-Demand","claude-4.5-sonnet-thinking","No","5403","5918","224116","1390","236827","0.12"
"2025-10-23T19:28:15.804Z","On-Demand","claude-4.5-sonnet-thinking","No","2470","2368","144235","590","149663","0.07"
"2025-10-23T19:25:12.241Z","On-Demand","claude-4.5-sonnet-thinking","No","1864","1901","70095","2329","76189","0.06"
"2025-10-23T19:20:32.263Z","On-Demand","claude-4.5-sonnet-thinking","No","1778","2690","136389","1053","141910","0.07"
"2025-10-23T19:18:07.896Z","On-Demand","claude-4.5-sonnet-thinking","No","2380","1715","65899","1681","71675","0.05"
"2025-10-23T19:17:12.760Z","On-Demand","claude-4.5-sonnet-thinking","No","1143","2875","64688","715","69421","0.04"
"2025-10-23T19:16:01.098Z","On-Demand","claude-4.5-sonnet-thinking","No","53103","3656","72415","1084","130258","0.24"
"2025-10-23T19:07:13.618Z","On-Demand","claude-4.5-sonnet-thinking","No","47618","17427","704691","4980","774716","0.51"
"2025-10-23T18:52:15.529Z","Errored, Not Charged","claude-4.5-sonnet-thinking","No","28742","4160","46300","359","79561","0.14"
"2025-10-23T18:44:58.994Z","On-Demand","claude-4.5-sonnet-thinking","No","2553","2976","337600","1703","344832","0.14"
"2025-10-23T18:41:10.677Z","On-Demand","claude-4.5-sonnet-thinking","No","15930","18217","1587095","7326","1628568","0.69"
"2025-10-23T18:37:14.339Z","On-Demand","claude-4.5-sonnet-thinking","No","3367","3446","298208","2013","307034","0.14"
"2025-10-23T18:29:23.697Z","On-Demand","claude-4.5-sonnet-thinking","No","14920","16767","2379084","5583","2416354","0.90"
"2025-10-23T18:28:09.214Z","On-Demand","claude-4.5-sonnet-thinking","No","2778","2176","263869","1561","270384","0.11"
"2025-10-23T18:27:12.480Z","On-Demand","claude-4.5-sonnet-thinking","No","1955","3351","388722","2405","396433","0.16"
"2025-10-23T18:22:33.847Z","On-Demand","claude-4.5-sonnet-thinking","No","13718","21014","1314121","6090","1354943","0.59"
"2025-10-23T18:20:48.501Z","On-Demand","claude-4.5-sonnet-thinking","No","1522","1693","114420","2364","119999","0.08"
"2025-10-23T18:19:22.942Z","On-Demand","claude-4.5-sonnet-thinking","No","1307","1735","113098","1393","117533","0.06"
"2025-10-23T18:18:32.729Z","On-Demand","claude-4.5-sonnet-thinking","No","3994","3434","325648","913","333989","0.13"
"2025-10-23T18:13:11.271Z","On-Demand","claude-4.5-sonnet-thinking","No","96838","4555","328421","1408","431222","0.49"
"2025-10-23T18:05:34.924Z","On-Demand","claude-4.5-sonnet-thinking","No","2629","3177","100952","1069","107827","0.06"
"2025-10-23T18:00:43.712Z","On-Demand","claude-4.5-sonnet-thinking","No","2006","3074","98938","973","104991","0.06"
"2025-10-23T17:57:50.508Z","On-Demand","claude-4.5-sonnet-thinking","No","87314","2485","11626","954","102379","0.35"
"2025-10-23T17:48:52.042Z","On-Demand","claude-4.5-sonnet-thinking","No","1548","1600","95294","2012","100454","0.06"
"2025-10-23T17:47:07.710Z","On-Demand","claude-4.5-sonnet-thinking","No","83659","1798","11696","1352","98505","0.34"
"2025-10-23T17:34:54.277Z","On-Demand","claude-4.5-sonnet-thinking","No","86015","43987","1825571","16266","1971839","1.23"
"2025-10-23T17:32:43.682Z","On-Demand","claude-4.5-sonnet-thinking","No","5453","792","56770","40","63055","0.04"
"2025-10-23T17:31:24.219Z","On-Demand","claude-4.5-sonnet-thinking","No","0","153221","2294","23591","179106","0.11"
"2025-10-23T17:29:53.365Z","On-Demand","claude-4.5-sonnet-thinking","No","7372","12316","159023","762","179473","0.11"
"2025-10-23T17:24:51.605Z","On-Demand","claude-4.5-sonnet-thinking","No","632","7129","158049","1868","167678","0.09"
"2025-10-23T17:23:08.718Z","On-Demand","claude-4.5-sonnet-thinking","No","13141","8406","604041","1635","627223","0.28"
"2025-10-23T17:22:25.835Z","On-Demand","claude-4.5-sonnet-thinking","No","133224","6580","11569","569","151942","0.53"
"2025-10-23T17:16:21.351Z","On-Demand","claude-4.5-sonnet-thinking","No","132653","7392","289599","802","430446","0.61"
"2025-10-23T17:09:18.796Z","On-Demand","claude-4.5-sonnet-thinking","No","542","6569","131587","427","139125","0.06"
"2025-10-23T17:07:48.173Z","On-Demand","claude-4.5-sonnet-thinking","No","12446","7766","500372","821","521405","0.23"
"2025-10-23T17:05:41.090Z","On-Demand","claude-4.5-sonnet-thinking","No","463","6498","118669","440","126070","0.06"
"2025-10-23T17:04:02.704Z","On-Demand","claude-4.5-sonnet-thinking","No","15226","8854","445007","784","469871","0.23"
"2025-10-23T17:00:15.430Z","On-Demand","claude-4.5-sonnet-thinking","No","7367","8069","96075","512","112023","0.08"
"2025-10-23T16:59:21.757Z","On-Demand","claude-4.5-sonnet-thinking","No","7595","8001","88464","378","104438","0.08"
"2025-10-23T16:55:43.875Z","On-Demand","claude-4.5-sonnet-thinking","No","5993","8130","82518","640","97281","0.08"
"2025-10-23T16:54:08.815Z","On-Demand","claude-4.5-sonnet-thinking","No","6295","6595","76219","555","89664","0.07"
"2025-10-23T16:53:33.025Z","On-Demand","claude-4.5-sonnet-thinking","No","669","6798","75592","853","83912","0.05"
"2025-10-23T16:53:05.103Z","On-Demand","claude-4.5-sonnet-thinking","No","6310","7105","137101","908","151424","0.10"
"2025-10-23T16:50:41.740Z","On-Demand","claude-4.5-sonnet-thinking","No","11490","6933","186338","776","205537","0.13"
"2025-10-23T16:49:54.356Z","On-Demand","claude-4.5-sonnet-thinking","No","547","6240","57163","378","64328","0.04"
